Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-09-19,HDFCBANK,EQ,650.5,680.0,689.9,676.3,683.65,683.2,681.13,7320226,498604052995000.0,149072.0,5108200.0,0.6978
2013-09-20,HDFCBANK,EQ,683.2,682.5,686.45,635.25,658.15,659.05,657.57,6181538,406481910535000.0,97113.0,3484631.0,0.5637
2013-09-23,HDFCBANK,EQ,659.05,651.0,652.35,633.1,640.65,641.95,641.14,3496310,224163871469999.97,110527.0,1888679.0,0.5402
2013-09-24,HDFCBANK,EQ,641.95,633.05,644.35,629.95,637.1,638.45,639.17,4543797,290428000190000.0,64600.0,3102382.0,0.6828000000000001
2013-09-25,HDFCBANK,EQ,638.45,638.0,641.7,613.2,619.85,620.6,621.4,5245230,325940500515000.0,95260.0,3459525.0,0.6596
2013-09-26,HDFCBANK,EQ,620.6,621.35,626.0,618.0,618.35,621.15,621.3,5645610,350759783225000.0,68065.0,3785078.0,0.6704000000000001
2013-09-27,HDFCBANK,EQ,621.15,622.0,624.0,605.0,612.0,608.9,610.8,4102173,250561570000000.0,72225.0,2566085.0,0.6255
2013-09-30,HDFCBANK,EQ,608.9,606.0,612.85,587.7,593.35,593.05,599.07,4265607,255537831990000.0,108547.0,2841971.0,0.6663
2013-10-01,HDFCBANK,EQ,593.05,598.8,614.4,589.35,612.35,611.65,604.98,3249277,196573429445000.0,107422.0,1887561.0,0.5809000000000001
2013-10-03,HDFCBANK,EQ,611.65,615.3,639.0,610.0,637.65,636.2,626.0,2443228,152945744025000.0,55357.0,1460218.0,0.5977
2013-10-04,HDFCBANK,EQ,636.2,635.5,647.4,635.0,639.75,640.45,642.41,3407094,218875213344999.97,57758.0,2103361.0,0.6173
2013-10-07,HDFCBANK,EQ,640.45,636.5,638.15,618.25,635.5,634.3,625.7,2480500,155204982430000.0,56687.0,1317756.0,0.5312
2013-10-08,HDFCBANK,EQ,634.3,650.5,654.55,625.8,629.0,632.65,637.1,2942037,187437233310000.0,48694.0,1106961.0,0.3763
2013-10-09,HDFCBANK,EQ,632.65,625.2,650.9,623.0,649.5,649.15,641.87,2167190,139104570734999.98,35909.0,945385.0,0.4362
2013-10-10,HDFCBANK,EQ,649.15,649.0,649.0,633.35,643.7,641.05,640.77,2086321,133685312134999.98,69987.0,877234.0,0.4205
2013-10-11,HDFCBANK,EQ,641.05,647.3,663.75,639.35,660.35,661.3,651.22,3347566,218001052985000.0,63943.0,1471360.0,0.43950000000000006
2013-10-14,HDFCBANK,EQ,661.3,657.55,669.3,648.65,668.85,667.5,660.23,3093930,204271221890000.0,40810.0,1326620.0,0.4288
2013-10-15,HDFCBANK,EQ,667.5,673.0,675.0,646.6,648.05,652.45,658.71,4035831,265842971430000.03,84997.0,1370085.0,0.3395
2013-10-17,HDFCBANK,EQ,652.45,653.0,659.95,642.55,653.1,654.2,651.06,3637897,236849048085000.0,58313.0,1908974.0,0.5246999999999999
2013-10-18,HDFCBANK,EQ,654.2,655.25,679.55,655.25,674.1,676.6,670.67,5320296,356818755435000.0,69625.0,3645596.0,0.6851999999999999
2013-10-21,HDFCBANK,EQ,676.6,674.0,678.8,662.55,671.95,671.25,669.79,2806356,187965992800000.0,52633.0,1419509.0,0.5058
2013-10-22,HDFCBANK,EQ,671.25,671.0,673.95,665.2,667.1,669.0,668.99,2189524,146477348995000.0,32927.0,1086860.0,0.4964
2013-10-23,HDFCBANK,EQ,669.0,669.0,669.0,653.8,658.4,660.2,659.72,3386239,223397599255000.03,50829.0,2158861.0,0.6375000000000001
2013-10-24,HDFCBANK,EQ,660.2,656.2,675.75,656.2,669.95,669.3,669.55,3080482,206254278215000.0,47814.0,1648102.0,0.535
2013-10-25,HDFCBANK,EQ,669.3,665.25,674.95,663.15,670.0,672.55,669.59,2236718,149769463360000.0,30290.0,1246395.0,0.5572
2013-10-28,HDFCBANK,EQ,672.55,673.0,675.0,665.4,668.3,667.9,671.08,2095522,140625664695000.0,34331.0,1263910.0,0.6031000000000001
2013-10-29,HDFCBANK,EQ,667.9,668.0,689.0,655.55,687.0,686.5,676.45,3805729,257437688475000.0,48756.0,1786367.0,0.4694
2013-10-30,HDFCBANK,EQ,686.5,686.0,687.5,675.75,677.8,679.35,682.56,2547168,173858263880000.0,51706.0,1532450.0,0.6016
2013-10-31,HDFCBANK,EQ,679.35,676.2,685.05,673.4,680.0,680.8,679.37,4548889,309037049690000.0,55804.0,3107894.0,0.6831999999999999
2013-11-01,HDFCBANK,EQ,680.8,681.6,688.0,678.2,682.7,683.8,682.78,3910611,267010242144999.97,64809.0,2403133.0,0.6145
2013-11-03,HDFCBANK,EQ,683.8,685.0,686.55,678.1,679.6,680.45,680.4,202348,13767717700000.0,4663.0,65616.0,0.3243
2013-11-05,HDFCBANK,EQ,680.45,680.45,685.0,673.0,674.8,676.25,678.74,3564618,241944898194999.97,54469.0,2450022.0,0.6873
2013-11-06,HDFCBANK,EQ,676.25,678.9,679.2,665.25,668.0,668.9,669.9,1152663,77216923545000.0,20039.0,488167.0,0.42350000000000004
2013-11-07,HDFCBANK,EQ,668.9,670.0,677.5,656.9,666.6,665.4,669.28,1947285,130328018255000.0,32862.0,686809.0,0.3527
2013-11-08,HDFCBANK,EQ,665.4,663.4,667.65,644.65,651.75,652.5,655.23,3370190,220824876885000.0,50716.0,2106848.0,0.6251
2013-11-11,HDFCBANK,EQ,652.5,644.0,660.7,616.7,655.65,654.25,651.28,2804076,182622533915000.0,48713.0,1567391.0,0.559
2013-11-12,HDFCBANK,EQ,654.25,652.55,663.05,643.35,644.05,645.95,652.77,2245080,146552017655000.0,101725.0,1363579.0,0.6074
2013-11-13,HDFCBANK,EQ,645.95,639.0,647.45,628.35,631.95,633.7,635.82,2640271,167873748215000.0,76043.0,1516241.0,0.5743
2013-11-14,HDFCBANK,EQ,633.7,638.0,649.9,638.0,643.3,642.2,645.07,3156715,203628880600000.0,60225.0,2036155.0,0.645
2013-11-18,HDFCBANK,EQ,642.2,651.4,670.0,649.05,666.5,668.8,661.08,3718480,245819632040000.0,81418.0,2705693.0,0.7276
2013-11-19,HDFCBANK,EQ,668.8,668.4,668.4,657.45,660.25,660.05,661.23,1697259,112227336190000.02,29560.0,1010636.0,0.5955
2013-11-20,HDFCBANK,EQ,660.05,656.7,659.0,646.4,646.6,649.55,653.3,2092524,136704485475000.0,46516.0,1361902.0,0.6508
2013-11-21,HDFCBANK,EQ,649.55,644.55,645.6,635.15,638.95,637.65,640.42,3196914,204738240415000.0,63898.0,2008980.0,0.6284000000000001
2013-11-22,HDFCBANK,EQ,637.65,642.5,646.9,635.1,642.6,642.15,641.92,1873096,120238168700000.0,55226.0,1062751.0,0.5674
2013-11-25,HDFCBANK,EQ,642.15,648.05,661.75,648.05,659.0,659.75,655.71,4037635,264752095969999.97,85622.0,3030477.0,0.7506
2013-11-26,HDFCBANK,EQ,659.75,657.7,659.9,648.4,654.15,652.95,654.25,3619629,236814443915000.0,76189.0,2743195.0,0.7579000000000001
2013-11-27,HDFCBANK,EQ,652.95,651.1,658.75,644.1,652.3,653.55,651.24,2148253,139903575375000.0,47216.0,1342075.0,0.6247
2013-11-28,HDFCBANK,EQ,653.55,655.6,663.0,648.05,657.9,653.4,655.2,3693433,241993481310000.0,47832.0,2269544.0,0.6145
2013-11-29,HDFCBANK,EQ,653.4,655.0,668.9,655.0,661.15,661.3,662.6,2392770,158545532355000.0,51546.0,1720469.0,0.7190000000000001
2013-12-02,HDFCBANK,EQ,661.3,662.0,665.0,658.05,660.55,661.3,661.96,1714653,113503493709999.98,35657.0,926629.0,0.5404
2013-12-03,HDFCBANK,EQ,661.3,660.0,662.2,652.65,656.95,655.75,657.17,2572070,169028557335000.0,71170.0,1877247.0,0.7299
2013-12-04,HDFCBANK,EQ,655.75,654.9,659.55,653.45,658.8,657.6,657.16,2619152,172119928330000.0,43740.0,1852484.0,0.7073
2013-12-05,HDFCBANK,EQ,657.6,671.55,689.9,671.55,688.0,688.1,686.04,8004998,549172798735000.06,147475.0,6626476.0,0.8278
2013-12-06,HDFCBANK,EQ,688.1,684.9,689.6,678.25,687.6,682.7,681.59,4017308,273817132825000.0,36667.0,3141222.0,0.7819
2013-12-09,HDFCBANK,EQ,682.7,710.0,717.4,692.55,693.0,696.65,704.05,6316407,444704539735000.06,65808.0,4762350.0,0.7540000000000001
2013-12-10,HDFCBANK,EQ,696.65,692.35,701.85,690.0,695.35,696.7,695.57,6266220,435856885635000.06,68219.0,4954908.0,0.7907
2013-12-11,HDFCBANK,EQ,696.7,690.1,701.8,686.9,701.0,695.55,692.8,3072444,212858984745000.0,59235.0,2253902.0,0.7336
2013-12-12,HDFCBANK,EQ,695.55,693.2,700.55,690.5,695.9,695.2,694.85,3216924,223528389400000.0,47815.0,2317749.0,0.7205
2013-12-13,HDFCBANK,EQ,695.2,687.8,702.0,685.0,685.8,689.95,692.52,6329020,438295553320000.0,53428.0,3540532.0,0.5594
2013-12-16,HDFCBANK,EQ,689.95,688.0,690.9,681.2,686.1,684.35,686.85,5358061,368016973215000.0,48811.0,2730592.0,0.5096
2013-12-17,HDFCBANK,EQ,684.35,675.65,675.65,654.05,659.25,657.6,663.11,4485661,297448946195000.0,64615.0,2068014.0,0.461
2013-12-18,HDFCBANK,EQ,657.6,650.5,680.65,649.55,667.75,666.25,664.32,3521829,233961784680000.03,48273.0,1685097.0,0.47850000000000004
2013-12-19,HDFCBANK,EQ,666.25,679.0,683.95,650.4,653.1,652.55,657.39,2504879,164668661930000.0,34484.0,1196726.0,0.4778
2013-12-20,HDFCBANK,EQ,652.55,657.8,668.6,650.1,666.45,664.6,658.53,1430617,94210089055000.0,21461.0,453831.0,0.3172
2013-12-23,HDFCBANK,EQ,664.6,658.0,671.5,657.0,663.1,664.45,666.94,1382808,92224787460000.0,42116.0,672489.0,0.4863
2013-12-24,HDFCBANK,EQ,664.45,665.55,666.5,655.05,658.6,657.3,660.07,888674,58659141220000.01,14082.0,368024.0,0.41409999999999997
2013-12-26,HDFCBANK,EQ,657.3,659.85,672.2,656.9,669.0,669.05,664.85,2011690,133747506030000.0,24092.0,813549.0,0.4044
2013-12-27,HDFCBANK,EQ,669.05,664.1,675.45,664.1,668.75,669.65,670.44,1366003,91581910335000.0,25230.0,841941.0,0.6164000000000001
2013-12-30,HDFCBANK,EQ,669.65,676.8,677.0,665.15,669.4,669.5,669.88,1056901,70799407700000.0,15635.0,535684.0,0.5068
2013-12-31,HDFCBANK,EQ,669.5,672.1,672.3,660.1,667.5,665.85,664.42,1315328,87392745935000.0,21691.0,741457.0,0.5637
2014-01-01,HDFCBANK,EQ,665.85,668.0,669.8,663.0,667.0,665.15,666.09,1123109,74808986065000.0,17714.0,692756.0,0.6168
2014-01-02,HDFCBANK,EQ,665.15,665.0,674.75,653.55,658.0,657.0,665.37,1807248,120248685445000.0,23269.0,921852.0,0.5101
2014-01-03,HDFCBANK,EQ,657.0,652.0,666.0,650.0,665.0,663.1,661.19,1628296,107661400320000.0,24880.0,922515.0,0.5666
2014-01-06,HDFCBANK,EQ,663.1,663.0,663.0,657.0,662.25,661.7,660.56,1490855,98479476835000.0,14257.0,934131.0,0.6265999999999999
2014-01-07,HDFCBANK,EQ,661.7,667.1,670.95,653.3,664.55,664.4,662.03,1974230,130699522215000.02,30008.0,1137028.0,0.5759000000000001
2014-01-08,HDFCBANK,EQ,664.4,665.2,666.95,660.0,665.2,664.7,664.6,1162370,77251338795000.0,15690.0,693210.0,0.5964
2014-01-09,HDFCBANK,EQ,664.7,663.2,666.05,657.1,664.5,662.95,662.46,944368,62560413710000.0,17569.0,520654.0,0.5513
2014-01-10,HDFCBANK,EQ,662.95,662.95,674.7,656.3,663.0,662.05,666.8,1537627,102528997515000.0,30620.0,803001.0,0.5222
2014-01-13,HDFCBANK,EQ,662.05,660.1,676.95,656.9,674.0,672.85,670.07,1188145,79614062865000.0,21556.0,582579.0,0.4903
2014-01-14,HDFCBANK,EQ,672.85,669.05,676.0,668.3,672.2,672.3,673.28,894280,60209690070000.01,20488.0,475004.0,0.5312
2014-01-15,HDFCBANK,EQ,672.3,673.0,682.7,669.6,680.0,680.55,678.04,1156960,78445952730000.0,21551.0,535734.0,0.4631
2014-01-16,HDFCBANK,EQ,680.55,684.4,685.0,670.35,671.9,673.05,678.03,1125294,76298455090000.0,18790.0,500580.0,0.4448
2014-01-17,HDFCBANK,EQ,673.05,675.0,675.0,659.05,672.15,665.0,665.93,10843714,722110819225000.0,87824.0,6401717.0,0.5904
2014-01-20,HDFCBANK,EQ,665.0,668.1,676.7,666.4,669.85,670.05,671.35,1400092,93994836955000.0,23252.0,737039.0,0.5264
2014-01-21,HDFCBANK,EQ,670.05,672.95,678.8,670.0,678.5,676.1,675.41,1562981,105564660430000.0,26865.0,983714.0,0.6294
2014-01-22,HDFCBANK,EQ,676.1,675.5,684.7,674.65,676.0,677.1,680.02,1758334,119569897640000.02,24178.0,881049.0,0.5011
2014-01-23,HDFCBANK,EQ,677.1,675.0,681.1,672.75,680.0,679.5,678.77,1370685,93037511885000.0,14390.0,1056193.0,0.7706000000000001
2014-01-24,HDFCBANK,EQ,679.5,670.0,674.95,663.7,673.8,673.4,672.61,2210725,148696296135000.0,27035.0,1574589.0,0.7123
2014-01-27,HDFCBANK,EQ,673.4,664.9,664.9,645.6,655.0,649.2,652.74,4265112,278401256850000.0,49205.0,2817731.0,0.6606000000000001
2014-01-28,HDFCBANK,EQ,649.2,648.0,656.0,638.6,645.0,644.45,645.82,4598856,297002091380000.0,67271.0,3156790.0,0.6864
2014-01-29,HDFCBANK,EQ,644.45,647.5,650.9,640.55,647.05,645.45,645.59,2742731,177069266700000.0,24511.0,2179158.0,0.7945000000000001
2014-01-30,HDFCBANK,EQ,645.45,637.5,639.9,627.65,631.3,631.8,633.09,2856365,180833823380000.0,40925.0,2086173.0,0.7304
2014-01-31,HDFCBANK,EQ,631.8,630.0,636.3,625.1,628.0,628.5,628.37,2405246,151138239055000.0,43444.0,1696548.0,0.7054
2014-02-03,HDFCBANK,EQ,628.5,629.95,634.0,625.1,626.4,626.5,629.26,1194205,75146465360000.0,18364.0,638239.0,0.5344
2014-02-04,HDFCBANK,EQ,626.5,621.65,635.5,616.8,633.3,630.6,627.63,1852326,116256908620000.0,30498.0,1056878.0,0.5706
2014-02-05,HDFCBANK,EQ,630.6,631.0,639.8,625.1,637.0,637.45,633.9,1726346,109433672715000.02,27596.0,1085258.0,0.6286
2014-02-06,HDFCBANK,EQ,637.45,638.75,649.6,629.5,647.5,647.0,640.68,3366736,215700022219999.97,34141.0,2218436.0,0.6589
2014-02-07,HDFCBANK,EQ,647.0,652.4,654.5,642.1,646.85,647.75,648.4,1007367,65317756190000.0,18131.0,576595.0,0.5724
2014-02-10,HDFCBANK,EQ,647.75,647.65,650.15,636.0,644.5,643.9,643.35,1570205,101018692620000.0,29684.0,1114840.0,0.71
2014-02-11,HDFCBANK,EQ,643.9,646.0,647.15,639.3,645.0,644.8,644.72,1116214,71964240140000.0,20172.0,788074.0,0.706
2014-02-12,HDFCBANK,EQ,644.8,646.6,652.8,643.65,644.95,645.45,646.93,1609240,104106396550000.0,16291.0,1147518.0,0.7131000000000001
2014-02-13,HDFCBANK,EQ,645.45,646.0,648.0,631.25,631.65,632.5,636.19,788800,50182438180000.0,18659.0,379116.0,0.4806
2014-02-14,HDFCBANK,EQ,632.5,634.0,643.85,629.35,642.7,641.8,637.0,1062278,67667364354999.99,24260.0,476212.0,0.4483
2014-02-17,HDFCBANK,EQ,641.8,642.0,652.0,641.1,651.45,650.4,648.74,912530,59199633654999.99,15067.0,443204.0,0.4857
2014-02-18,HDFCBANK,EQ,650.4,648.5,664.4,647.4,659.3,660.4,660.54,1254918,82892022805000.0,27417.0,695070.0,0.5539000000000001
2014-02-19,HDFCBANK,EQ,660.4,656.2,672.25,655.0,671.05,670.05,665.01,1015237,67514305475000.0,15980.0,558586.0,0.5502
2014-02-20,HDFCBANK,EQ,670.05,665.8,667.45,660.85,662.7,662.75,663.35,862109,57187666615000.0,8476.0,548533.0,0.6363000000000001
2014-02-21,HDFCBANK,EQ,662.75,659.85,669.6,659.7,662.1,664.4,665.39,760968,50634059345000.0,10536.0,430389.0,0.5656
2014-02-24,HDFCBANK,EQ,664.4,662.1,673.0,655.75,672.0,671.0,666.54,1254746,83633917670000.0,17081.0,657703.0,0.5242
2014-02-25,HDFCBANK,EQ,671.0,674.0,676.0,666.0,670.3,671.1,670.77,1005140,67421628665000.0,20643.0,582702.0,0.5797
2014-02-26,HDFCBANK,EQ,671.1,670.0,679.2,668.55,674.95,677.4,675.27,1137835,76834053805000.0,17995.0,781443.0,0.6868000000000001
2014-02-28,HDFCBANK,EQ,677.4,682.0,682.9,665.15,669.0,669.6,669.5,1225896,82073813610000.0,23933.0,645140.0,0.5263
2014-03-03,HDFCBANK,EQ,669.6,665.2,672.0,663.2,665.25,666.2,667.66,919608,61398199675000.0,16536.0,515001.0,0.56
2014-03-04,HDFCBANK,EQ,666.2,666.0,673.85,664.25,670.05,671.7,669.59,1610967,107868251240000.02,16600.0,1084571.0,0.6731999999999999
2014-03-05,HDFCBANK,EQ,671.7,673.5,675.0,662.5,669.0,669.75,667.23,1001746,66839553879999.99,19353.0,360330.0,0.3597
2014-03-06,HDFCBANK,EQ,669.75,673.0,677.7,668.1,677.0,675.6,673.12,1237170,83276007830000.0,23224.0,729007.0,0.5893
2014-03-07,HDFCBANK,EQ,675.6,679.6,714.9,676.2,711.15,711.45,700.4,5691892,398661514445000.0,68319.0,3508512.0,0.6164000000000001
2014-03-10,HDFCBANK,EQ,711.45,706.5,736.9,700.0,736.5,734.45,726.76,6530963,474642746650000.0,78589.0,4280653.0,0.6554000000000001
2014-03-11,HDFCBANK,EQ,734.45,734.5,740.0,719.55,727.3,725.15,727.3,3250118,236382376110000.0,44226.0,1957303.0,0.6022
2014-03-12,HDFCBANK,EQ,725.15,721.25,733.0,716.5,725.8,725.55,725.33,1777554,128931842655000.0,22746.0,852198.0,0.4794
2014-03-13,HDFCBANK,EQ,725.55,727.5,749.5,727.5,741.15,742.35,742.13,2862113,212404845690000.0,37535.0,1473940.0,0.515
2014-03-14,HDFCBANK,EQ,742.35,735.0,739.9,724.0,732.3,732.15,730.89,3052120,223075552450000.0,32816.0,2047601.0,0.6709
2014-03-18,HDFCBANK,EQ,732.15,735.4,744.8,728.3,732.4,734.0,735.14,2025681,148915907360000.0,23884.0,1336929.0,0.66
2014-03-19,HDFCBANK,EQ,734.0,740.0,743.3,735.75,740.7,738.45,738.25,1513784,111754435645000.0,24816.0,993791.0,0.6565000000000001
2014-03-20,HDFCBANK,EQ,738.45,738.45,738.45,728.0,730.5,730.2,731.33,1298771,94982614835000.0,22983.0,830410.0,0.6394
2014-03-21,HDFCBANK,EQ,730.2,735.15,737.5,731.2,733.95,733.85,734.09,1881398,138112084965000.02,18439.0,1276562.0,0.6785
2014-03-22,HDFCBANK,EQ,733.85,736.0,736.0,729.45,733.65,732.4,732.11,105882,7751707015000.001,1336.0,38527.0,0.3639
2014-03-24,HDFCBANK,EQ,732.4,734.5,752.9,734.0,752.75,750.65,748.04,2928465,219060455415000.0,30914.0,1945347.0,0.6643000000000001
2014-03-25,HDFCBANK,EQ,750.65,750.0,760.55,747.75,750.75,750.15,753.73,2007773,151331046300000.0,27686.0,1169732.0,0.5826
2014-03-26,HDFCBANK,EQ,750.15,752.8,756.3,744.1,747.05,746.05,747.48,2352328,175831284745000.0,25000.0,1638416.0,0.6965000000000001
2014-03-27,HDFCBANK,EQ,746.05,750.0,760.75,742.0,745.05,746.75,749.16,6138733,459887248330000.0,39580.0,3064377.0,0.49920000000000003
2014-03-28,HDFCBANK,EQ,746.75,749.95,754.1,735.05,745.2,744.95,741.82,3040225,225530720019999.97,26709.0,2037853.0,0.6703
2014-03-31,HDFCBANK,EQ,744.95,747.95,753.0,743.1,748.25,748.8,748.83,2065607,154679160535000.0,41091.0,1122975.0,0.5437
2014-04-01,HDFCBANK,EQ,748.8,751.5,753.55,732.55,738.3,738.1,739.97,2012958,148953742540000.0,27983.0,1013209.0,0.5033
2014-04-02,HDFCBANK,EQ,738.1,744.95,746.0,721.9,734.45,731.9,728.75,2599688,189451040160000.0,35507.0,1499785.0,0.5769
2014-04-03,HDFCBANK,EQ,731.9,736.0,738.0,726.25,727.8,728.8,730.73,1389926,101566698910000.0,18739.0,702043.0,0.5051
2014-04-04,HDFCBANK,EQ,728.8,725.55,733.0,720.05,726.05,725.45,726.9,1855602,134883598280000.0,21215.0,1200684.0,0.6470999999999999
2014-04-07,HDFCBANK,EQ,725.45,725.0,732.0,723.1,723.4,725.35,727.61,2933289,213430339535000.0,23930.0,2130540.0,0.7263
2014-04-09,HDFCBANK,EQ,725.35,728.05,744.9,721.75,743.25,741.85,732.06,2630096,192538285725000.0,33713.0,1513539.0,0.5755
2014-04-10,HDFCBANK,EQ,741.85,744.65,748.65,736.0,736.6,739.4,743.0,1873698,139216423030000.0,27978.0,1058397.0,0.5649000000000001
2014-04-11,HDFCBANK,EQ,739.4,734.05,744.8,733.9,738.8,738.15,739.19,1301988,96241343640000.0,23184.0,664213.0,0.5102
2014-04-15,HDFCBANK,EQ,738.15,734.3,738.8,718.1,724.65,723.95,724.48,2092967,151631540930000.0,24706.0,1136304.0,0.5429
2014-04-16,HDFCBANK,EQ,723.95,723.2,731.8,721.1,726.3,725.95,727.31,893098,64955507525000.0,12891.0,453657.0,0.508
2014-04-17,HDFCBANK,EQ,725.95,716.25,721.3,707.3,718.0,718.7,714.03,3075582,219605590275000.0,54598.0,1956757.0,0.6362
2014-04-21,HDFCBANK,EQ,718.7,722.7,726.5,713.0,715.1,716.45,718.52,1746938,125520423050000.0,34216.0,1090597.0,0.6243
2014-04-22,HDFCBANK,EQ,716.45,721.9,729.6,717.4,728.7,727.55,724.97,2848956,206539634575000.0,42470.0,1169370.0,0.4105
2014-04-23,HDFCBANK,EQ,727.55,724.9,739.45,722.6,737.9,733.0,731.24,5256336,384363624535000.0,43004.0,3121073.0,0.5938
2014-04-25,HDFCBANK,EQ,733.0,733.15,738.0,725.0,725.5,726.4,729.34,1553111,113274817359999.98,30958.0,838206.0,0.5397
2014-04-28,HDFCBANK,EQ,726.4,722.25,729.25,720.55,726.4,725.2,725.05,1220715,88507660985000.0,20420.0,765355.0,0.627
2014-04-29,HDFCBANK,EQ,725.2,726.4,727.5,712.5,717.05,715.8,717.29,1660309,119092202645000.0,29942.0,897587.0,0.5406000000000001
2014-04-30,HDFCBANK,EQ,715.8,716.0,729.9,711.65,724.9,721.3,720.97,2196730,158377012500000.0,29444.0,1178009.0,0.5363
2014-05-02,HDFCBANK,EQ,721.3,723.5,727.55,715.55,717.1,717.1,719.71,1478823,106431682825000.0,25724.0,896889.0,0.6065
2014-05-05,HDFCBANK,EQ,717.1,719.85,723.1,714.0,717.5,716.7,717.95,1298081,93195850680000.0,26506.0,787394.0,0.6066
2014-05-06,HDFCBANK,EQ,716.7,720.2,724.6,714.1,720.15,720.2,717.92,1546140,111000357730000.0,22975.0,962846.0,0.6227
2014-05-07,HDFCBANK,EQ,720.2,718.5,727.0,711.45,715.0,715.6,719.12,1649656,118629738750000.0,19452.0,1154368.0,0.6998000000000001
2014-05-08,HDFCBANK,EQ,715.6,717.15,723.0,715.5,717.95,718.3,719.07,1880107,135193309145000.0,42535.0,1278041.0,0.6798000000000001
2014-05-09,HDFCBANK,EQ,718.3,720.0,760.0,720.0,758.55,756.8,743.66,4094111,304461471160000.0,57685.0,2556634.0,0.6245
2014-05-12,HDFCBANK,EQ,756.8,755.1,794.85,754.5,791.9,792.15,784.42,4390340,344384933580000.0,54105.0,2626507.0,0.5982000000000001
2014-05-13,HDFCBANK,EQ,792.15,800.0,800.0,782.5,786.1,788.15,788.12,3166304,249543496385000.0,43201.0,1589111.0,0.5019
2014-05-14,HDFCBANK,EQ,788.15,785.0,794.8,774.25,774.7,775.45,782.14,2125375,166234345990000.0,30932.0,1262642.0,0.5941
2014-05-15,HDFCBANK,EQ,775.45,769.0,791.15,766.05,788.0,788.35,781.59,2366547,184967967740000.0,34080.0,1359370.0,0.5744
2014-05-16,HDFCBANK,EQ,788.35,800.0,854.0,787.65,803.15,804.7,837.06,8217092,687818517310000.0,83097.0,4190984.0,0.51
2014-05-19,HDFCBANK,EQ,804.7,815.9,835.0,808.0,809.85,811.9,821.09,2630701,216005387290000.0,37789.0,1249712.0,0.47500000000000003
2014-05-20,HDFCBANK,EQ,811.9,816.0,821.6,804.35,817.0,816.05,816.76,1589258,129804862605000.0,28750.0,753602.0,0.4742
2014-05-21,HDFCBANK,EQ,816.05,812.35,814.5,805.0,808.8,809.5,809.57,910597,73719514380000.0,14391.0,427955.0,0.47000000000000003
2014-05-22,HDFCBANK,EQ,809.5,812.0,815.0,798.0,800.55,802.6,801.28,1951614,156379155325000.0,23867.0,923169.0,0.473
2014-05-23,HDFCBANK,EQ,802.6,799.0,803.0,782.7,790.0,789.65,790.14,2454734,193959351760000.0,36348.0,1364303.0,0.5558
2014-05-26,HDFCBANK,EQ,789.65,799.0,804.05,790.0,800.0,797.15,798.34,4348808,347181303110000.0,58659.0,3037295.0,0.6984
2014-05-27,HDFCBANK,EQ,797.15,800.0,810.65,788.35,804.8,804.9,800.46,1904881,152477974955000.0,33234.0,1154351.0,0.606
2014-05-28,HDFCBANK,EQ,804.9,799.9,826.75,799.5,821.35,823.45,819.41,3588891,294077940455000.0,45382.0,2481475.0,0.6914
2014-05-29,HDFCBANK,EQ,823.45,822.6,830.75,807.4,810.05,810.25,814.83,3421002,278753815650000.0,45244.0,2295121.0,0.6709
2014-05-30,HDFCBANK,EQ,810.25,815.0,822.8,730.0,793.0,792.75,796.54,8201886,653309172245000.0,78261.0,5730553.0,0.6987000000000001
2014-06-02,HDFCBANK,EQ,792.75,793.5,822.35,793.5,818.5,819.4,811.1,2020783,163906278095000.0,40749.0,1167117.0,0.5776
2014-06-03,HDFCBANK,EQ,819.4,823.0,827.85,814.0,823.25,824.35,821.67,906037,74446461175000.0,14637.0,317201.0,0.35009999999999997
2014-06-04,HDFCBANK,EQ,824.35,822.4,829.7,815.1,818.0,816.7,821.74,716085,58843518320000.01,12064.0,301790.0,0.4214
2014-06-05,HDFCBANK,EQ,816.7,811.8,815.4,801.0,806.75,805.45,805.59,1918618,154560996370000.0,25269.0,970183.0,0.5057
2014-06-06,HDFCBANK,EQ,805.45,813.0,821.0,801.0,816.1,815.25,808.6,2641319,213577401830000.0,30639.0,1387297.0,0.5252
2014-06-09,HDFCBANK,EQ,815.25,821.9,830.0,815.0,818.55,819.45,823.13,2334980,192199713195000.0,29665.0,1380587.0,0.5913
2014-06-10,HDFCBANK,EQ,819.45,821.15,823.6,810.0,816.0,816.65,816.2,1249836,102011558965000.0,17840.0,536221.0,0.429
2014-06-11,HDFCBANK,EQ,816.65,817.0,829.85,810.0,820.3,820.5,819.68,1935943,158685971020000.0,23611.0,724831.0,0.3744
2014-06-12,HDFCBANK,EQ,820.5,824.5,844.95,812.85,840.9,839.85,835.56,3183012,265959250940000.0,35025.0,1509260.0,0.4742
2014-06-13,HDFCBANK,EQ,839.85,844.0,856.0,831.65,838.0,835.4,845.79,3053221,258238983294999.97,40934.0,1411612.0,0.4623
2014-06-16,HDFCBANK,EQ,835.4,831.0,842.8,830.3,838.0,839.0,836.48,1327470,111040873734999.98,22828.0,577858.0,0.4353
2014-06-17,HDFCBANK,EQ,839.0,836.0,848.8,827.35,848.5,846.55,835.83,1747030,146021776720000.0,31164.0,728422.0,0.4169
